path,genre_id,style_id
Impressionism/john-henry-twachtman_windmill-in-the-dutch-countryside.jpg,4,12
Fauvism/mary-fedden_still-life-with-bottle-and-shells-2006.jpg,9,10
Post_Impressionism/pierre-bonnard_bull-and-child-1945.jpg,2,20
Romanticism/william-turner_red-sky-over-a-beach-1845.jpg,8,23
Realism/valentin-serov_horse-1884.jpg,8,21
Art_Nouveau_Modern/henri-de-toulouse-lautrec_at-the-circus-the-animal-trainer-1899.jpg,2,3
Impressionism/frederic-remington_cavalry-in-an-arizona-sandstorm-1889.jpg,2,12
Baroque/bartolome-esteban-murillo_the-two-trinities-1682.jpg,7,4
Early_Renaissance/sandro-botticelli_the-story-of-lucretia-1504(1).jpg,3,8
Impressionism/cornelis-vreedenburgh_view-on-the-amstel.jpg,1,12
Realism/william-merritt-chase_my-daughter-alice.jpg,6,21
Expressionism/pyotr-konchalovsky_two-guitarists-and-singer-1910.jpg,2,9
Art_Nouveau_Modern/lawren-harris_winter-comes-from-the-arctic-to-the-temperate-zone-1935.jpg,4,3
Impressionism/claude-monet_winter-at-giverny.jpg,4,12
Color_Field_Painting/sam-francis_untitled-1977.jpg,0,5
Expressionism/amedeo-modigliani_girl-in-a-sailor-s-blouse-1918.jpg,6,9
Post_Impressionism/vincent-van-gogh_plaster-statuette-of-a-female-torso-1887.jpg,9,20
Naive_Art_Primitivism/fernando-botero_the-palace-2.jpg,6,15
Cubism/pablo-picasso_still-life-with-skull-of-ox-1942.jpg,9,7
Northern_Renaissance/lucas-cranach-the-elder_reformators.jpg,6,17
Impressionism/henri-de-toulouse-lautrec_crew-at-bosc-1881.jpg,2,12
Realism/ivan-shishkin_etude-1885.jpg,8,21
Rococo/pietro-longhi_the-confession.jpg,2,22
New_Realism/john-french-sloan_nude-four-senses-1929.jpg,5,16
Romanticism/gustave-dore_the-burial-of-sarah-1866-1.jpg,7,23
Impressionism/joaquã­n-sorolla_on-san-sebastian-beach-1900.jpg,2,12
Rococo/dmitry-levitzky_portrait-of-ivan-ivanovich-shuvalov.jpg,6,22
Realism/john-singer-sargent_lady-eden-1906.jpg,6,21
Impressionism/philip-de-laszlo_crown-princess-cecilie-of-prussia-1906.jpg,6,12
High_Renaissance/michelangelo_ideal-head-of-a-woman.jpg,8,11
Post_Impressionism/paul-gauguin_the-morning-1892.jpg,2,20
Romanticism/ford-madox-brown_henry-fawcett-dame-millicent-garrett-fawcett.jpg,6,23
Realism/isaac-levitan_lake-autumn.jpg,4,21
Pop_Art/conrad-marca-relli_the-meeting-place-1982.jpg,2,19
Color_Field_Painting/antonio-palolo_untitled-1992-1.jpg,0,5
Post_Impressionism/candido-portinari_retrato-de-maria-1932.jpg,6,20
Romanticism/gustave-dore_don-quixote-68.jpg,3,23
Realism/pyotr-konchalovsky_still-life-lemon-and-knife-1930.jpg,9,21
High_Renaissance/giorgione_the-sunset-1510(1).jpg,4,11
Realism/ilya-repin_portrait-of-a-peasant-1889.jpg,6,21
Color_Field_Painting/clyfford-still_ph-21-1962.jpg,0,5
Ukiyo_e/utagawa-kuniyoshi_yui-girl-with-fishing-net.jpg,6,26
Expressionism/amedeo-modigliani_young-girl-seated-1918.jpg,6,9
Contemporary_Realism/john-miller_anjuna-beach-goa.jpg,4,6
Expressionism/egon-schiele_standing-female-nude-in-a-blue-robe-1913.jpg,5,9
Cubism/rene-magritte_modern-1923(1).jpg,2,7
Symbolism/nicholas-roerich_winter-landscape-1918.jpg,4,24
Northern_Renaissance/albrecht-durer_the-rest-during-the-flight-to-egypt-1505.jpg,7,17
Realism/vincent-van-gogh_sien-peeling-potatoes-1883.jpg,2,21
Rococo/william-hogarth_john-henley-with-five-unknown-figures.jpg,6,22
Early_Renaissance/filippo-lippi_portrait-of-a-woman-1440.jpg,6,8
Art_Nouveau_Modern/aubrey-beardsley_isolde.jpg,3,3
Expressionism/arturo-souto_paris-at-night-1930.jpg,2,9
Realism/m.c.-escher_not_detected_204717.jpg,1,21
Post_Impressionism/maurice-prendergast_outer-harbor.jpg,2,20
Color_Field_Painting/sam-francis_hommage-to-alfred-jensen-1958.jpg,0,5
Baroque/adriaen-van-de-venne_illustration-1.jpg,3,4
Romanticism/francisco-goya_time-of-the-old-women-1820.jpg,2,23
Impressionism/william-merritt-chase_on-the-beach-shinnecock.jpg,2,12
Expressionism/henri-matisse_figure-in-scutari-carpet-1922(1).jpg,6,9
Expressionism/amedeo-modigliani_lolotte-head-of-a-woman-in-a-hat.jpg,6,9
Romanticism/ivan-aivazovsky_crimean-coast-1886.jpg,4,23
Rococo/dmitry-levitzky_alexander-khrapovitsky-1781.jpg,6,22
Romanticism/johann-koler_portrait-of-hugo-treffner-1886.jpg,6,23
Impressionism/eugene-boudin_trouville-the-fish-market-1884.jpg,2,12
Naive_Art_Primitivism/david-burliuk_peasant-and-horse-1910.jpg,2,15
Impressionism/endre-bartos_aged-hungarian-peasant-woman-1958.jpg,6,12
Expressionism/billy-childish_billy-and-traci-2001.jpg,6,9
Realism/james-tissot_the-captain-and-the-mate.jpg,2,21
Realism/ilya-repin_hunchback-study-1880.jpg,6,21
Early_Renaissance/fra-angelico_perugia-altarpiece-1448.jpg,7,8
Realism/giovanni-boldini_portrait-of-a-lady-1912-1.jpg,6,21
Symbolism/odilon-redon_closed-eyes-1890.jpg,6,24
Realism/vladimir-makovsky_summer-1896.jpg,4,21
Northern_Renaissance/gerard-david_the-angel-of-the-annunciation.jpg,7,17
Realism/john-singer-sargent_mrs-william-russell-cooke-1895.jpg,6,21
Art_Nouveau_Modern/ferdinand-hodler_the-lake-1911.jpg,4,3
Realism/vincent-van-gogh_head-of-a-girl-bareheaded-and-head-of-a-man-with-beard-and-cap(1).jpg,8,21
Expressionism/louay-kayyali_maaloula-1964.jpg,1,9
Baroque/peter-paul-rubens_carrying-the-cross.jpg,7,4
Romanticism/george-stubbs_lady-reading-in-a-wooded-park-1770.jpg,2,23
Abstract_Expressionism/hans-hofmann_wild-vine-1961.jpg,0,0
Realism/viktor-vasnetsov_portrait-of-tatjana-a-mamontowa-1884.jpg,6,21
Cubism/pyotr-konchalovsky_mount-cassis-1913.jpg,4,7
New_Realism/john-french-sloan_spring-grammercy-park-1912.jpg,2,16
Impressionism/pierre-auguste-renoir_the-greenhouse-1876.jpg,4,12
Realism/boris-kustodiev_fire-in-kistenevka-1919.jpg,3,21
Rococo/vladimir-borovikovsky_nathalie-petrovna-golitsyn.jpg,6,22
Romanticism/orest-kiprensky_portrait-of-ekaterina-avdulina.jpg,6,23
Early_Renaissance/paolo-uccello_head-of-prophet-1443-2.jpg,6,8
Romanticism/eugene-delacroix_the-coast-of-spain-at-salabrena-1832(1).jpg,4,23
Post_Impressionism/vincent-van-gogh_canal(1).jpg,4,20
Action_painting/franz-kline_mahoning-1956.jpg,0,1
Realism/charles-francois-daubigny_sluice-in-the-optevoz-valley-1854.jpg,4,21
Post_Impressionism/vincent-van-gogh_harvest-at-la-crau-with-montmajour-in-the-background-1888.jpg,4,20
Baroque/adriaen-van-de-velde_frozen-canal-with-skaters-and-hockey-players-1668.jpg,2,4
Expressionism/balthus_chassy-by-the-fireplace-at-workshop.jpg,2,9
Realism/charles-francois-daubigny_summer-morning-on-the-oise-1869.jpg,4,21
Realism/james-tissot_the-return-from-the-boating-trip.jpg,2,21
Expressionism/zinaida-serebriakova_village-neskuchnoye-kursk-province-1916.jpg,4,9
Romanticism/john-crome_the-poringland-oak-1818.jpg,4,23
Romanticism/caspar-david-friedrich_solitary-tree-1822.jpg,4,23
Impressionism/john-henry-twachtman_the-inlet.jpg,4,12
Art_Nouveau_Modern/aubrey-beardsley_withered-spring.jpg,3,3
Impressionism/arthur-verona_neagoe-basarab-study.jpg,8,12
Pointillism/paul-signac_lighthouse-at-groix.jpg,1,18
Impressionism/henri-martin_valle-du-vert-with-shepherdess.jpg,4,12
Rococo/pietro-longhi_the-parlour.jpg,2,22
Post_Impressionism/paul-gauguin_the-spirit-of-the-dead-watches-1892.jpg,5,20
Post_Impressionism/pyotr-konchalovsky_still-life-peaches-1916.jpg,9,20
Romanticism/thomas-cole_schroon-mountain-adirondacks-1838.jpg,4,23
Impressionism/edgar-degas_the-conversation.jpg,2,12
Impressionism/frits-thaulow_woodland-scene-with-a-river.jpg,4,12
Impressionism/ilya-mashkov_crimea-park-in-alupka-1923.jpg,1,12
Impressionism/john-marin_brooklyn-bridge-1912.jpg,1,12
Romanticism/john-crome_high-tor-matlock-1811.jpg,4,23
Naive_Art_Primitivism/marc-chagall_the-monument-on-the-tomb-of-rachel-on-the-path-ephra-genesis-xxxv-19-20.jpg,7,15
Impressionism/nikolay-bogdanov-belsky_evening-angler.jpg,2,12
Expressionism/chronis-botsoglou_untitled-1980.jpg,5,9
Color_Field_Painting/ellsworth-kelly_boats-in-sanary-harbor-1952.jpg,0,5
Abstract_Expressionism/perle-fine_the-roaring-wind-1958.jpg,0,0
Impressionism/valentin-serov_open-window-lilacs-1886.jpg,4,12
Realism/vasily-vereshchagin_strengthening-naryn-in-tien-shan-celestial-mountains-near-kashgar-border-1870(1).jpg,4,21
Post_Impressionism/vincent-van-gogh_orchard-in-blossom-bordered-by-cypresses-1888.jpg,4,20
Romanticism/konstantin-makovsky_musketeer.jpg,6,23
Realism/fyodor-vasilyev_on-the-river-windy-day.jpg,4,21
Minimalism/paolo-scheggi_trasposizione-grafica-1967.jpg,0,14
Expressionism/ernst-ludwig-kirchner_red-tree-on-the-beach.jpg,4,9
Pointillism/theo-van-rysselberghe_fountain-at-san-souci-1903.jpg,1,18
Impressionism/james-mcneill-whistler_red-and-black-the-fan-1894.jpg,6,12
Romanticism/camille-corot_landscape-with-three-figures.jpg,4,23
Baroque/frans-hals_portrait-of-a-young-woman-1655.jpg,6,4
Baroque/sebastien-bourdon_queen-christina-of-sweden.jpg,6,4
Realism/isaac-levitan_big-road-sunny-autumn-day-1897.jpg,4,21
Color_Field_Painting/leon-berkowitz_corona-7-1968.jpg,0,5
Baroque/rembrandt_sketch-of-a-tree-1638.jpg,8,4
Impressionism/peder-severin-kroyer_marie-and-her-mother-in-the-garden-1891.jpg,2,12
Color_Field_Painting/claude-viallat_untitled-no-52-2001.jpg,0,5
Post_Impressionism/raoul-dufy_the-woman-in-pink-1908.jpg,6,20
Baroque/frans-hals_fisher-boy.jpg,6,4
Impressionism/edgar-degas_friends-at-the-theatre-ludovic-halevy-and-albert-cave-1879.jpg,6,12
Color_Field_Painting/anne-truitt_summer-96-no-64-1996.jpg,0,5
Romanticism/dante-gabriel-rossetti_elizabeth-siddal-1855.jpg,8,23
Realism/edouard-manet_the-dead-christ-with-angels-1864.jpg,7,21
Post_Impressionism/felix-vallotton_the-ball-1899.jpg,4,20
Impressionism/childe-hassam_veranda-of-the-old-house.jpg,1,12
Pointillism/theo-van-rysselberghe_the-pointe-de-per-kiridec-at-roscoff.jpg,4,18
High_Renaissance/luca-signorelli_the-paradise-1502.jpg,7,11
Realism/anders-zorn_spetssom-1894.jpg,2,21
Minimalism/robert-mangold_plane-figure-iii-1992.jpg,0,14
Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-1516.jpg,7,17
Abstract_Expressionism/joan-miro_the-birth-of-day.jpg,0,0
Expressionism/jose-gutierrez-solana_procession-in-toledo.jpg,2,9
Cubism/fernand-leger_men-in-the-city-1919.jpg,6,7
Post_Impressionism/paul-gauguin_taperaa-mahana-1892.jpg,2,20
Expressionism/nikolaos-lytras_landscape-acropolis.jpg,4,9
Pointillism/georges-seurat_the-watering-can-1883.jpg,4,18
Color_Field_Painting/frank-stella_seward-park-1958.jpg,0,5
Early_Renaissance/sandro-botticelli_virgin-and-child-with-two-angels-1469(1).jpg,7,8
Impressionism/nikolay-bogdanov-belsky_doing-the-lessons.jpg,2,12
Northern_Renaissance/hieronymus-bosch_mary-and-john-mary-and-john-at-the-foot-of-the-cross-1516.jpg,8,17
Art_Nouveau_Modern/nicholas-roerich_intercession-of-the-theotokos-1903.jpg,7,3
Expressionism/ossip-zadkine_the-fight.jpg,5,9
Art_Nouveau_Modern/franklin-carmichael_october-gold-1922.jpg,4,3
Baroque/rembrandt_baerte-martens-wife-of-herman-doomer.jpg,6,4
Realism/ilya-repin_portrait-of-vera-repina-the-artist-s-wife-1876.jpg,6,21
Realism/nikolai-ge_portrait-of-piotr-ge-the-artist-s-son.jpg,6,21
Impressionism/camille-pissarro_the-pont-royal-and-the-pavillion-de-flore.jpg,1,12
Impressionism/henri-martin_sketch-of-a-young-girl-1888.jpg,6,12
Romanticism/thomas-moran_summer-landscape-with-cows-1856.jpg,4,23
Romanticism/konstantin-makovsky_woman-with-rake.jpg,6,23
Post_Impressionism/maurice-de-vlaminck_snowstorm.jpg,4,20
Action_painting/jackson-pollock_number-3(2).jpg,0,1
Impressionism/henri-de-toulouse-lautrec_the-general-at-the-river-1882.jpg,2,12
Realism/camille-corot_octave-chamouillet-pushing-a-wheelbarrow-in-a-garden.jpg,6,21
High_Renaissance/correggio_the-mystic-marriage-of-st-catherine.jpg,7,11
Northern_Renaissance/hans-baldung_beheading-of-st-dorothea-1516.jpg,7,17
Realism/ivan-shishkin_deciduous-forest-1873.jpg,8,21
Pop_Art/roy-lichtenstein_ruins-1965(1).jpg,4,19
Impressionism/kimon-loghi_blooming-cherry-trees.jpg,4,12
Post_Impressionism/vincent-van-gogh_still-life-with-basket-of-apples-to-lucien-pissarro-1887.jpg,9,20
Realism/nikolay-bogdanov-belsky_inspiration.jpg,2,21
Impressionism/theodor-pallady_lakeshore-1930.jpg,4,12
Symbolism/nicholas-roerich_karelian-landscape-1919.jpg,4,24
Romanticism/dante-gabriel-rossetti_head-of-a-youth.jpg,8,23
Post_Impressionism/vincent-van-gogh_montmartre-the-quarry-and-windmills-1886-1.jpg,1,20
Realism/isaac-levitan_building-by-the-water-at-the-edge-of-village.jpg,8,21
Pointillism/theo-van-rysselberghe_portrait-of-irma-sethe-1894.jpg,6,18
Realism/william-merritt-chase_portrait-of-william-gurley-munson.jpg,6,21
Early_Renaissance/pisanello_study-of-the-head-of-a-horse-1439.jpg,8,8
Realism/vincent-van-gogh_workman-with-spade-sitting-near-the-window-1883.jpg,6,21
Romanticism/george-frederick-watts_alpine-landscape(1).jpg,4,23
Impressionism/camille-pissarro_shepherdess-bringing-in-sheep-1886.jpg,2,12
Impressionism/mary-cassatt_auguste-reading-to-her-daughter-1910.jpg,2,12
Post_Impressionism/vanessa-bell_studland-beach-1912.jpg,2,20
Romanticism/thomas-cole_scene-from-the-last-of-the-mohicans-cora-kneeling-at-the-feet-of-tanemund-1827.jpg,4,23
Realism/john-singer-sargent_head-of-capri-girl.jpg,8,21
Impressionism/childe-hassam_figures-in-sunlight.jpg,2,12
Impressionism/jean-alexandru-steriadi_feti-e-la-pian.jpg,2,12
Romanticism/william-shayer_ben-nevis-and-mountain-stream-1855.jpg,4,23
Expressionism/spyros-papaloukas_portrait-of-young-man-1917.jpg,6,9
Baroque/rembrandt_jacob-shown-the-bloodstained-coat-of-joseph-1657.jpg,8,4
Realism/camille-corot_la-rochelle-quarry-near-the-port-entrance-1851.jpg,1,21
Naive_Art_Primitivism/marc-chagall_gogol-and-chagall.jpg,3,15
Northern_Renaissance/rogier-van-der-weyden_madonna-with-the-saints.jpg,7,17
Impressionism/childe-hassam_sunset-isle-of-shoals.jpg,4,12
Impressionism/konstantin-korovin_autumn-landscape-1909.jpg,4,12
Expressionism/otto-dix_melancholie.jpg,5,9
Impressionism/pierre-auguste-renoir_young-girl-in-the-garden-at-mezy-1891.jpg,2,12
Abstract_Expressionism/perle-fine_prescience-no-11-1951.jpg,0,0
Post_Impressionism/vincent-van-gogh_windmill-on-montmartre-1886.jpg,1,20
Minimalism/kazuo-nakamura_topology-spatial-concepts-1968.jpg,0,14
Impressionism/william-merritt-chase_bank-of-a-lake-in-central-park.jpg,4,12
Mannerism_Late_Renaissance/jacopo-pontormo_anatomical-study.jpg,8,13
Realism/henri-fantin-latour_still-life-fisheries-in-a-glass-cup-a-dark-pink-with-leaf-right.jpg,9,21
Impressionism/childe-hassam_calvary-church-in-the-snow.jpg,4,12
Ukiyo_e/keisai-eisen_courtesan-hanaogi-from-the-ogi-house-1825.jpg,6,26
Color_Field_Painting/helen-frankenthaler_untitled-1982.jpg,0,5
Post_Impressionism/andre-derain_the-road-and-the-tree.jpg,4,20
Expressionism/martiros-saryan_desert-1911.jpg,4,9
Northern_Renaissance/albrecht-durer_jabach-altarpiece-piper-and-drummer-1504.jpg,7,17
Pop_Art/robert-silvers_young-male-nude.jpg,5,19
Impressionism/john-singer-sargent_the-bathers-1917.jpg,5,12
High_Renaissance/pietro-perugino_polyptych-albani-torlonia.jpg,7,11
Expressionism/egon-schiele_two-female-nudes-one-reclining-one-kneeling-1912.jpg,5,9
Post_Impressionism/pyotr-konchalovsky_the-woman-in-front-of-a-mirror-1923-1.jpg,8,20
Abstract_Expressionism/louis-schanker_untitled-abstract-composition-1968.jpg,0,0
Baroque/gerrit-dou_the-hermit-1670.jpg,2,4
Expressionism/henri-matisse_studio-quay-of-saint-michel-1916.jpg,5,9
Art_Nouveau_Modern/koloman-moser_the-sketch-of-the-round-window-art-1897.jpg,8,3
Color_Field_Painting/walter-darby-bannard_cherokee-blanket-1964.jpg,0,5
Realism/joan-miro_a-courtyard-scene.jpg,2,21
Northern_Renaissance/lucas-cranach-the-elder_katharina-luther-1526.jpg,6,17
Impressionism/giovanni-boldini_portrait-of-a-man-in-church-1900.jpg,6,12
Realism/vasily-surikov_whacky-seated-on-the-snow-study-to-boyarynya-morozova-1885.jpg,8,21
Realism/james-tissot_joseph-sold-into-egypt.jpg,7,21
Post_Impressionism/david-burliuk_riverhead.jpg,4,20
Post_Impressionism/edouard-cortes_place-de-la-republique-2.jpg,1,20
Impressionism/joaquã­n-sorolla_clotilde-with-hat.jpg,6,12
Cubism/carlos-merida_juego-en-tres-tonos-1972.jpg,0,7
Realism/camille-corot_ville-d-avray-the-heights-peasants-working-in-a-field.jpg,4,21
Romanticism/gustave-dore_the-embarkation-of-the-souls(1).jpg,3,23
Naive_Art_Primitivism/marc-chagall_david-s-victory-over-goliath-i-samuel-xvii-48-51.jpg,7,15
Realism/isaac-levitan_birches-forest-edge.jpg,4,21
Impressionism/pierre-auguste-renoir_landscape-8.jpg,4,12
Baroque/josefa-de-obidos_the-annunciation.jpg,7,4
Baroque/rembrandt_woman-standing-with-raised-hands.jpg,8,4
Pop_Art/gerard-fromanger_michel-foucault-1976.jpg,6,19
Impressionism/valentin-serov_girl-in-the-sunlight-portrait-of-m-simonovich-1888.jpg,6,12
Northern_Renaissance/lucas-cranach-the-elder_saints-dorothea-agnes-and-kunigunde-1506.jpg,7,17
Northern_Renaissance/rogier-van-der-weyden_polyptych-with-the-nativity.jpg,7,17
Rococo/joshua-reynolds_portrait-of-sir-william-lowther-3rd-bt.jpg,6,22
Realism/konstantin-makovsky_desert.jpg,4,21
Post_Impressionism/gustave-loiseau_the-church-of-st-gervais-1920.jpg,1,20
Realism/konstantin-makovsky_portrait-of-an-old-man.jpg,6,21
Impressionism/camille-pissarro_upper-norwood-chrystal-palace-london-1870.jpg,1,12
Impressionism/eugene-boudin_fishwomen-seated-on-the-beach-at-berck.jpg,2,12
Romanticism/konstantin-makovsky_praskovia-uvarova.jpg,6,23
Cubism/jacques-villon_l-ecuyere-1954.jpg,0,7
Realism/pyotr-konchalovsky_a-ray-of-sunlight-the-forest-1930.jpg,4,21
Symbolism/zinaida-serebriakova_churchyard-1912.jpg,4,24
Impressionism/anders-zorn_girl-in-an-orsa-costume-1911.jpg,6,12
Baroque/bartolome-esteban-murillo_child-watching-a-dog.jpg,8,4
Mannerism_Late_Renaissance/titian_mater-dolorosa-1550.jpg,7,13
Post_Impressionism/maurice-prendergast_fantasy.jpg,5,20
Romanticism/taras-shevchenko_solitude-in-her-own-house-1859.jpg,2,23
Realism/camille-corot_rouen-seen-from-hills-overlooking-the-city.jpg,4,21
Realism/pablo-picasso_head-of-a-man-in-el-greco-style-1899.jpg,6,21
Realism/john-singer-sargent_joseph-jefferson-1890.jpg,6,21
Post_Impressionism/pyotr-konchalovsky_forging-of-buffalo-study-1927-1.jpg,8,20
Northern_Renaissance/hans-memling_angel-holding-an-olive-branch-1480.jpg,7,17
Abstract_Expressionism/sam-francis_untitled-michel-waldberg-po-mes-dans-le-ciel-sf315-1986.jpg,0,0
Impressionism/claude-monet_rocks-at-belle-ile-port-domois.jpg,4,12
Rococo/vladimir-borovikovsky_portrait-of-ekaterina-aleksandrovna-novosiltseva.jpg,6,22
Abstract_Expressionism/paul-reed_20-1962.jpg,0,0
Expressionism/ernst-ludwig-kirchner_marcella.jpg,6,9
Art_Nouveau_Modern/anna-ostroumova-lebedeva_road-to-the-white-birch-1923.jpg,4,3
Realism/vincent-van-gogh_hands-1885(1).jpg,8,21
Fauvism/abraham-manievich_artist-s-wife-1937.jpg,6,10
Impressionism/edgar-degas_a-grecian-dance-1890.jpg,2,12
Impressionism/nicolae-tonitza_seine-at-courbevoie-1910.jpg,4,12
Minimalism/tsuruko-yamazaki_work-1955.jpg,0,14
Expressionism/salvador-dali_the-fossilised-automobile-of-cape-creus-1936.jpg,2,9
Post_Impressionism/vincent-van-gogh_still-life-with-lemons-on-a-plate-1887.jpg,9,20
Realism/salvador-dali_portrait-of-mrs-reeves.jpg,6,21
High_Renaissance/titian_the-miracle-of-the-jealous-husband-1511.jpg,2,11
Color_Field_Painting/theodoros-stamos_infinity-field-nemea-series-4-1973.jpg,0,5
Impressionism/adam-baltatu_still-life-with-red-pot-and-apples.jpg,9,12
Post_Impressionism/henri-de-toulouse-lautrec_miss-may-belfort-1895.jpg,6,20
Impressionism/claude-monet_park-monceau-1.jpg,2,12
Impressionism/nikolay-bogdanov-belsky_oskar-backlund-astronomer.jpg,6,12
Impressionism/william-james-glackens_washington-square-1910.jpg,2,12
Abstract_Expressionism/jackson-pollock_the-deep-1953.jpg,0,0
Impressionism/edgar-degas_the-toilette-1897.jpg,5,12
Realism/john-singer-sargent_portrait-of-louis-alexander-fagan-1893.jpg,6,21
Romanticism/gustave-dore_all-dwellings-else-flood-overwhelmed-and-them-with-all-their-pomp-deep-under-water-rolled.jpg,7,23
Abstract_Expressionism/ad-reinhardt_number-43-abstract-painting-yellow-1947.jpg,0,0
Realism/nikolay-bogdanov-belsky_guslar.jpg,2,21
Abstract_Expressionism/willem-de-kooning_two-woman-iv.jpg,5,0
Realism/thomas-eakins_female-nude-figure-study-for-arcadia.jpg,8,21
Northern_Renaissance/lucas-cranach-the-elder_portrait-of-duke-johann-der-bestandige-of-saxony-1509.jpg,6,17
Baroque/cornelis-de-vos_the-birth-of-jesus.jpg,7,4
Realism/boris-kustodiev_portrait-of-yuri-korvin-krukovsky-1926.jpg,8,21
Impressionism/pierre-auguste-renoir_a-girl.jpg,2,12
Symbolism/felix-vallotton_the-lake-leman-effect-of-the-evening-1900.jpg,4,24
Impressionism/john-henry-twachtman_bloody-run.jpg,4,12
Realism/vladimir-makovsky_knuckles-1870.jpg,2,21
Impressionism/john-henry-twachtman_bridge-in-winter.jpg,4,12
Romanticism/miklos-barabas_the-artist-s-wife-1844.jpg,6,23
Impressionism/camille-pissarro_the-harvest-1882.jpg,2,12
Impressionism/antoine-blanchard_place-de-la-concorde.jpg,1,12
Realism/vasily-vereshchagin_interrogation-of-the-renegade.jpg,2,21
High_Renaissance/raphael_the-fire-in-the-borgo-1514.jpg,2,11
Post_Impressionism/maurice-utrillo_moutier-street-and-square-de-la-mairie.jpg,1,20
Symbolism/victor-hugo_silhouette-fantastique-1854.jpg,0,24
Realism/vincent-van-gogh_view-of-the-hague-with-the-new-church-1882.jpg,1,21
Realism/ilya-repin_portrait-of-e-g-mamontova-1879.jpg,6,21
Post_Impressionism/paul-serusier_the-aqueduct-1905.jpg,4,20
Expressionism/carlos-saenz-de-tejada_the-village-idiot-1923.jpg,6,9
Baroque/anthony-van-dyck_the-lomellini-family-1627.jpg,6,4
Rococo/jean-marc-nattier_comtesse-tessin-1741.jpg,6,22
Expressionism/william-h.-johnson_male-nude-portrait-bust-1940(1).jpg,5,9
Northern_Renaissance/albrecht-durer_portrait-of-a-girl.jpg,6,17
Abstract_Expressionism/walasse-ting_raindrops-keep-falling-on-my-head-1973.jpg,0,0
Mannerism_Late_Renaissance/giuseppe-arcimboldo_portrait-of-adam-1578(1).jpg,7,13
Impressionism/pierre-auguste-renoir_summer-1875.jpg,6,12
Symbolism/mikhail-vrubel_a-man-in-a-russian-old-style-costume-1886.jpg,6,24
Romanticism/john-everett-millais_clarissa.jpg,6,23
Symbolism/konstantin-somov_white-night-sergievo.jpg,4,24
Ukiyo_e/keisai-eisen_numazu-senju-of-the-sakaya-1823(1).jpg,6,26
Impressionism/edgar-degas_dancers-in-blue-1895.jpg,2,12
Post_Impressionism/edouard-vuillard_figures-eating-in-a-garden-by-the-water.jpg,2,20
Art_Nouveau_Modern/koloman-moser_picture-book-for-the-niece-of-ditha-mautner-von-markhof-1904-11.jpg,3,3
Impressionism/frits-thaulow_cottage-by-a-stream.jpg,4,12
Symbolism/nicholas-roerich_tibet-stronghold-potala-1939.jpg,1,24
Color_Field_Painting/morris-louis_spawn-1960.jpg,0,5
Symbolism/alphonse-mucha_the-apotheosis-of-the-slavs-1925.jpg,2,24
Post_Impressionism/pyotr-konchalovsky_gurzuf-mountain-landscape-1929.jpg,4,20
Realism/boris-kustodiev_girl-brushing-her-hair-1917.jpg,8,21
Realism/boris-kustodiev_portrait-of-the-artist-igor-grabar-1915.jpg,6,21
Realism/pyotr-konchalovsky_in-the-woods-1945.jpg,4,21
Post_Impressionism/walter-sickert_brighton-pierrots-1915.jpg,2,20
Expressionism/martiros-saryan_by-the-sea-1907.jpg,8,9
Symbolism/nicholas-roerich_morocco-1912.jpg,4,24
Baroque/frans-hals_portrait-of-a-woman-1633.jpg,6,4
Realism/theodore-rousseau_not_detected_198923.jpg,4,21
Post_Impressionism/le-pho_composition-1.jpg,2,20
Realism/nicholas-roerich_water-paternoster-1905.jpg,2,21
Northern_Renaissance/albrecht-altdorfer_nativity-1507.jpg,7,17
Ukiyo_e/katsushika-hokusai_kuwana-1.jpg,2,26
Early_Renaissance/pisanello_hanged-men-and-two-portraits-1430.jpg,8,8
Art_Nouveau_Modern/heorhiy-narbut_illustration-for-alexander-pushkin-s-poem-ruslan-and-ludmila-1905.jpg,3,3
Expressionism/paul-klee_reconstructing-1926(1).jpg,1,9
Impressionism/pierre-auguste-renoir_aline-and-pierre-1887.jpg,2,12
Symbolism/henri-fantin-latour_the-bather.jpg,5,24
Romanticism/eugene-delacroix_apollo-slays-python-1850(1).jpg,8,23
Expressionism/august-macke_the-church-of-st-mary-in-bonn-in-snow-1911.jpg,1,9
Impressionism/berthe-morisot_young-girl-with-a-parrot.jpg,2,12
Rococo/joshua-reynolds_omai-omiah.jpg,6,22
Cubism/hans-hofmann_untitled-1942.jpg,1,7
Northern_Renaissance/gerard-david_altar-of-archangel-michael-1.jpg,7,17
Post_Impressionism/vincent-van-gogh_pine-trees-seen-against-the-wall-of-the-asylum-1889.jpg,8,20
Post_Impressionism/edouard-cortes_notre-dame-paris.jpg,1,20
Mannerism_Late_Renaissance/tintoretto_the-descent-into-hell-1568.jpg,7,13
Color_Field_Painting/mario-schifano_untitled-1978.jpg,0,5
Impressionism/iosif-iser_spanioloaica-1946.jpg,6,12
Impressionism/paul-gauguin_clovis-gauguin-asleep-1884.jpg,6,12
Post_Impressionism/henri-de-toulouse-lautrec_woman-in-the-garden-1891.jpg,6,20
Romanticism/arnold-bã¶cklin_arable-land-corridors-in-the-early-spring.jpg,4,23
Realism/claude-monet_the-luncheon.jpg,2,21
